cricsheet_id,cricinfo_id,name,full_name,country,dob,batting_style,bowling_style,playing_role
86d39779,46006,,Eric Balfour Lundie,South Africa,-29876.0,Right hand Bat,Right arm Fast,
92f6682f,38123,,Eric Charlton Petrie,New Zealand,-15565.0,Right hand Bat,Legbreak,
c15e7ba4,346602,,Eric Dusingizimana,Rwanda,6288.0,Right hand Bat,,Opening Batter
ba3b4b09,346615,,Eric Hirwan Dusabemungu,Rwanda,6056.0,Right hand Bat,Right arm Medium,
bfc7799f,1280666,,Eric Kubwimana,Rwanda,11934.0,Right hand Bat,Right arm Medium fast,
43e876a3,44673,,Eric Londesbrough Dalton,South Africa,-23041.0,Right hand Bat,,
543b4552,742521,,Eric M Young,Scotland,,,,
2dcac6ff,1151257,,Eric Niyomugabo,Rwanda,9168.0,Right hand Bat,Right arm Offbreak,
b6355062,1326793,,Eric Phiri,Eswatini,9441.0,Right hand Bat,Right arm Offbreak,
d8478284,44676,,Eric Quail Davies,South Africa,-22043.0,Left hand Bat,Right arm Fast,
9da6e00e,51112,,Eric St Eval Atkinson,West Indies,-15397.0,Right hand Bat,Right arm Medium fast,
6a7239a7,214696,,Eric Stefan Szwarczynski,Netherlands,4791.0,Right hand Bat,Right arm Medium,Batter
809ca0fe,5258,,Eric Walter Freeman,Australia,-9303.0,Right hand Bat,Right arm Fast medium,
671cf580,348045,,Eric Wandera,Uganda,5956.0,Right hand Bat,,
e41253e7,36828,,Eric William Dempster,New Zealand,-16412.0,Left hand Bat,Slow Left arm Orthodox,
4658ed7b,38614,,Eric William Thomas Tindill,New Zealand,-21564.0,Left hand Bat,,
368d921c,465604,,Erica Hovland Rendler,United States of America,3897.0,Right hand Bat,Right arm Slow medium,
8eeebce2,382234,,Erica Joan Kershaw,Australia,8026.0,Left hand Bat,,Wicketkeeper Batter
6457fe1b,1246423,,Erik Carfew Roy,India,10606.0,Right hand Bat,,
7f2f40fa,1437367,Erika Kuncova,Erika Kuncova,Czech Republic,13980.0,Right-hand bat,Right-arm medium,
4c8a1197,1123422,,Erika Oda,Japan,6362.0,Right hand Bat,,
dec87fe2,666531,,Erika Reinehr Ribeiro,Brazil,2675.0,Right hand Bat,Right arm Medium,
d144423b,1394372,Erika Toguchi-Quinn,Erika Toguchi-Quinn,Japan,11354.0,Right-hand bat,Legbreak,
53d6b9e2,405560,,Erika.Reinehr,Brazil,,,,
2e0b6638,275447,,Erin Alexandra Burns,Australia,6747.0,Right hand Bat,Right arm Offbreak,Allrounder
fe731c62,275483,,Erin Alyse Osborne,Australia,7117.0,Right hand Bat,Right arm Offbreak,Allrounder
52bbb9e5,1313536,,Erin Duffy,Jersey,13684.0,Right hand Bat,Right arm Medium fast,
e01e17ee,1186103,,Erin Gouge,Jersey,13444.0,,,
caaf2219,1123417,,Erin Grace Fazackerley,Australia,10410.0,,,Allrounder
180240d4,274423,,Erin Margaret Bermingham,New Zealand,6682.0,Right hand Bat,Legbreak,
7a64c6eb,1438292,Erin Vukusic,Erin Vukusic,Croatia,13133.0,Right-hand bat,Right-arm medium,
1e8c9846,53232,,Ernest Albert Vivian Williams,West Indies,-20355.0,Right hand Bat,Right arm Fast medium,
c6dd1e9a,45393,,Ernest Austin Halliwell,South Africa,-38466.0,Right hand Bat,,
875a803d,316053,,Ernest Clifton Knight,Australia,-27069.0,,,
b0eb678e,44088,,Ernest George Bock,South Africa,-22386.0,Right hand Bat,Right arm Medium,
c6230063,14104,,Ernest George Hayes,England,-34023.0,Right hand Bat,Legbreak,
ca3395c5,4210,,Ernest Harvey Bromley,Australia,-20940.0,Left hand Bat,Slow Left arm Orthodox,
e49d64da,20240,,Ernest James Smith,England,-30644.0,Right hand Bat,,
b8314f08,6046,,Ernest Jones,Australia,-36617.0,Right hand Bat,Right arm Fast,
24c2387d,6546,,Ernest Leslie McCormick,Australia,-23241.0,Left hand Bat,Right arm Fast,
d7e393f8,7960,,Ernest Raymond Herbert Toshack,Australia,-20113.0,Right hand Bat,Left arm Medium,
ebf14deb,52071,,Errol Ashton Clairmonte Hunte,West Indies,-23466.0,Right hand Bat,,
92b2841a,14249,,Errol Reginald Thorold Holmes,England,-23509.0,Right hand Bat,,
b2289ae8,370134,,Erva Minerva Giddings,West Indies,5860.0,Left hand Bat,Right arm Fast medium,
56e4f120,1171152,,Esau Jerome Heynes,Namibia,3229.0,,,
fdc6b34d,1126416,,Esha Rohit Oza,United Arab Emirates,10439.0,Right hand Bat,Right arm Offbreak,Batting Allrounder
748591cb,1159819,,Eshaan Ravi,India,8539.0,Right hand Bat,,
95bd9407,1387431,,Eshan Karimi,Denmark,12831.0,Right hand Bat,Slow Left arm Orthodox,
8da9a284,467809,,Eshkol Solomon,Israel,5549.0,Right hand Bat,Right arm Medium,
c812dfa3,1380353,,Esmae Isabel MacGregor,England,,,Right arm Medium,
7d8636f2,52288,,Esmond Seymour Maurice Kentish,West Indies,-19399.0,Right hand Bat,Right arm Fast medium,
ae694554,1403045,Esperanza Rubio,Esperanza Rubio,Chile,13425.0,Right-hand bat,Right-arm medium,
924ab6c4,23593,,Esteban Alberto MacDermott,Argentina,4323.0,Right hand Bat,Right arm Offbreak,
3f11dbff,257668,,Esteban Miguel Nino,Argentina,5968.0,Right hand Bat,Right arm Medium fast,
4b490566,1182060,Estefanny Barboza,Estefanny Fabiana Barboza Estrada,Costa Rica,8941.0,Right-hand bat,Right-arm medium,
6d97d2e2,1158419,,Ester Simeon,Namibia,,,,
1806d310,774349,,Esther Else Corder,Netherlands,10435.0,Right hand Bat,Right arm Medium,
ddac8821,1460061,Esther Franco,Esther Franco,Mexico,,,,
8743070d,578099,,Esther Gemmie Lewis,West Indies,6683.0,Left hand Bat,Right arm Offbreak,
f1fa1c6b,1189313,,Esther Iloku,Uganda,12024.0,Right hand Bat,,
2d5b0fd1,385110,,Esther Lanser,Netherlands,5118.0,Right hand Bat,Right arm Offbreak,
b4f38f95,216636,,Esther Laura Talitha de Lange,Netherlands,5161.0,Right hand Bat,Right arm Offbreak,
657da2f4,638263,,Esther Mbofana,Zimbabwe,8362.0,Right hand Bat,Right arm Medium,
a6b98ef3,1422534,Esther Odunayo,Esther Odunayo,Nigeria,11107.0,Right-hand bat,Right-arm offbreak,
59063d6b,1199589,,Esther Sandy,Nigeria,10770.0,Right hand Bat,,
f5e70dd4,1119436,,Esther Wachira,Kenya,10580.0,Right hand Bat,Right arm Medium,
6ce9f3eb,1150964,,Ethan Alexander Brookes,England,,Right hand Bat,Right arm Medium fast,Bowling Allrounder
31ca7a9c,1345983,,Ethan Carl D'Souza,United Arab Emirates,,Left hand Bat,Right arm Offbreak,Batter
333cbc00,1255962,Ethan Frosler,Ethan Frosler,South Africa,11938.0,Right-hand bat,Right-arm medium,
3bf936e7,370961,,Ethan O'Reilly,South Africa,5839.0,Right hand Bat,Right arm Fast,
948beb1f,888191,,Ethan Read Bamber,England,10577.0,Right hand Bat,Right arm Medium fast,Bowler
20fe6965,1071499,,Ethan-John Cunningham,South Africa,12261.0,Right hand Bat,Right arm Medium,
fbb8cf87,413023,Etienne Beukes,Etienne Beukes,Cambodia,10212.0,Right-hand bat,Right-arm medium,
535e58f3,651223,,Etsuko Kobayashi,Japan,8135.0,Right hand Bat,Right arm Medium fast,
b8ed8064,697821,Dan van der Merwe,Ettiene Pierre van der Merwe,South Africa,4971.0,,,
25c6d6af,708617,,Eugene Dalaine Sanders,New Zealand,1014.0,,,
b7873c81,1463212,Eugene Duff,Eugene Duff,Bahamas,6835.0,Right-hand bat,Right-arm medium,
3d942cdc,1172869,,Eugene King,Nigeria,2881.0,,,
b64e3749,576980,,Eugene Ochieng,Kenya,8449.0,Right hand Bat,Right arm Medium,
c3de315d,1378462,Eugenio Azine,Eugenio Ibraimo Azine,Mozambique,12504.0,Right-hand bat,Legbreak,
17f2fbf4,1158404,,Eulalia Moiane,Mozambique,8904.0,,,
6a237871,779273,,Eunjin Lee,South Korea,8765.0,Right hand Bat,,
1308f9d8,1321752,Eva Bourgaize,Eva Bourgaize,Guernsey,,,,
58717de2,1008089,,Eva Gray,England,11101.0,Right hand Bat,Right arm Medium,Bowler
4d35d0b3,1148032,,Eva Nynke Lynch,Netherlands,10972.0,Right hand Bat,Right arm Offbreak,
12cff704,1290375,Eva Yangzom,Eva Somsel Yangzom,Bhutan,12773.0,Right-hand bat,Right-arm medium,
147afe9d,38762,,Evan Allan Watkin,New Zealand,-6758.0,,,
a3551031,37103,,Evan John Gray,New Zealand,-5523.0,Right hand Bat,Slow Left arm Orthodox,
fbfea9c2,605681,,Evan Jones,South Africa,9713.0,Right hand Bat,Right arm Medium fast,Batting Allrounder
bbce4647,381183,,Evan Peter Gulbis,Australia,5928.0,Right hand Bat,Right arm Medium,Allrounder
b931fc7b,1389255,,Evangellia Spiridoula Grammenou,Greece,12940.0,Right hand Bat,Right arm Medium,
e7068bfd,1158416,,Eveleen Uahak Kejarukua,Namibia,8659.0,Right hand Bat,Right arm Medium,
d9e5ecb4,1179937,,Evelyn Anyipo,Uganda,9701.0,Right hand Bat,Right arm Medium,
e1461e39,1339874,Evelyn Muller,Evelyn Cristine Muller,Brazil,13584.0,Right-hand bat,Right-arm medium,
971cb321,858807,,Evelyn Jones,England,8255.0,Left hand Bat,Left arm Medium,Allrounder
18862612,22471,,Evelyn Rockley Wilson,England,-33154.0,Right hand Bat,Right arm Slow,
7c68aac4,1283423,,Evelyn de Souza,Brazil,12577.0,Right hand Bat,,
5190900f,1287095,,Everette Haven,Bahamas,1826.0,Right hand Bat,,Middle order Batter
3f47abf9,55582,,Everton Zvikomborero Matambanadzo,Zimbabwe,2294.0,Right hand Bat,Right arm Medium fast,
d5f8f420,53241,,Everton de Courcy Weekes,West Indies,-16380.0,Right hand Bat,Legbreak,
91dd555a,52427,,Evertorn Hugh Mattis,West Indies,-4648.0,Right hand Bat,Right arm Offbreak,
0ebfb1ad,431901,,Evin Lewis,West Indies,8030.0,Left hand Bat,,Opening Batter
96f5a23a,233061,,Ewald Steenkamp,Namibia,6682.0,Right hand Bat,,
55ef8b7a,299826,,Ewan Fraser Chalmers,Scotland,7231.0,Right hand Bat,Right arm Medium,
73454bc0,36603,,Ewen John Chatfield,New Zealand,-7122.0,Right hand Bat,Right arm Medium fast,Bowler
7a653792,38626,,Ewen Paul Thompson,New Zealand,3637.0,Left hand Bat,Left arm Fast medium,Bowler
a476d6d0,1179496,,Ewoud Lassen,Namibia,5783.0,,,
1dc3330f,1437336,Eyal Bhonkar,Eyal Bhonkar,Israel,10853.0,Right-hand bat,,
ec8132b2,1378754,,Ezgi Nur Kilic,Turkey,12731.0,Right hand Bat,Right arm Medium fast,
a7a60c88,52437,,Ezra Alphonsa Moseley,West Indies,-4379.0,Right hand Bat,Right arm Fast medium,Bowler
054fc648,1339019,,F Lalmuanzuala,India,10458.0,Right hand Bat,Legbreak,
8b04b928,295001,,F Patel,South Africa,,,,
da8a6db7,53291,,F T Warburton,West Indies,,,,
1dfc4d01,707191,FG Anderson,FG Anderson,New Zealand,,,,
4abc5713,1082720,,Fa'afetaialealofa Vaaetasi,Samoa,10093.0,,Slow Left arm Orthodox,
eff8319a,1182770,Fa'aiuga Sisifo,Fa'aiuga Sisifo,Samoa,12293.0,Right-hand bat,Right-arm medium,
7c73f436,1034915,,Faamitai Anitoni,Samoa,9859.0,Right hand Bat,Right arm Medium,
4bc4141a,519042,,Faasao Fredrick Mulivai,Samoa,5533.0,Right hand Bat,Right arm Fast medium,
b52ffbbd,670013,,Fabian Anthony Allen,West Indies,9257.0,Right hand Bat,Slow Left arm Orthodox,Bowling Allrounder
1179469b,422592,,Fabian Kruuse Cowdrey,England,8430.0,Right hand Bat,Slow Left arm Orthodox,
f705d984,796627,,Fabid Farooque Ahmed,India,9338.0,Right hand Bat,Right arm Offbreak,
53fa62a2,220521,,Fahad Afdhal Alhashmi,United Arab Emirates,4594.0,Right hand Bat,Right arm Fast medium,Bowler
5595b867,499607,,Fahad Babar,United States of America,8084.0,Right hand Bat,Right arm Offbreak,
5d68fe4f,1126002,,Fahad Nawaz,United Arab Emirates,10971.0,Right hand Bat,Slow Left arm Orthodox,Allrounder
29f0e3c3,943279,,Fahad Tariq Raja,United Arab Emirates,7317.0,Right hand Bat,Right arm Medium fast,Bowler
0a836352,40104,,Fahad Usman Khan,Pakistan,2466.0,Left hand Bat,Legbreak,
76903be1,402210,,Faheem Afrad,Saudi Arabia,,,,
bd4ea627,681117,,Faheem Ashraf,Pakistan,8781.0,Left hand Bat,Right arm Medium,Bowling Allrounder
7e00711f,1319340,,Faheem Nazir,Switzerland,4947.0,Left hand Bat,Right arm Medium,
6513502f,946515,,Faheem Nellancheri,Finland,7464.0,Right hand Bat,Right arm Medium,
5c57229d,1101860,,Fahim Muhammad Bhatti,Belgium,6374.0,Right hand Bat,Right arm Medium,
7d422928,55887,,Fahim Muntasir Rahman,Bangladesh,3957.0,Right hand Bat,Right arm Offbreak,
558cdd64,627048,,Fahima Khatun,Bangladesh,8341.0,Right hand Bat,Legbreak,Bowler
14661bf3,1171134,Faisal Akram,Faisal Akram,Pakistan,12284.0,Left-hand bat,Left-arm wrist-spin,
03ce169b,40113,,Faisal Athar,Pakistan,2113.0,Right hand Bat,,
ad5342dc,537048,,Faisal Bin Mubashir,Germany,6115.0,Right hand Bat,Right arm Offbreak,
89ffd337,55889,,Faisal Hossain,Bangladesh,3220.0,Left hand Bat,Slow Left arm Orthodox,
267269e1,40088,,Faisal Iqbal,Pakistan,4381.0,Right hand Bat,Right arm Offbreak,Middle order Batter
b0ef0346,40123,,Faisal Javed Khan,Qatar,1876.0,Right hand Bat,,
c17dcc29,520289,,Faisal Khaliq,Belgium,8976.0,,,
a7553f15,794749,,Faisal Khan,Saudi Arabia,9802.0,Right hand Bat,Right arm Medium,
ed0bc503,40109,,Faisal Khan Afridi,Pakistan,2921.0,Right hand Bat,Right arm Fast medium,
509a84de,1270823,,Faisal Mehmood,Belgium,6438.0,Right hand Bat,Right arm Medium,
bd735e3e,40128,,Faisal Rasheed,Pakistan,345.0,Right hand Bat,,
8ea8949d,1119432,,Faith Mutua,Kenya,10768.0,Right hand Bat,Right arm Offbreak,
223104d2,854315,,Faiz Ahmed,India,9217.0,Left hand Bat,Right arm Offbreak,
c15e2193,28671,,Faiz Yakub Fazal,India,5728.0,Left hand Bat,Right arm Medium,Opening Batter
8b89eb80,447287,,Faizan Asif,United Arab Emirates,8390.0,Left hand Bat,,Opening Batter
9e44e6fd,348151,,Faizan Khan,Pakistan,8274.0,Right hand Bat,,
e205ce8b,1360657,,Faizan Liyakat Patel,Panama,8719.0,Right hand Bat,Right arm Medium,
6d440f4b,1156438,,Faizan Mumtaz,Norway,7521.0,Right hand Bat,Right arm Medium,
1777c020,512191,,Fakhar Zaman,Pakistan,7404.0,Left hand Bat,Slow Left arm Orthodox,Opening Batter
a7de8e39,1155636,,Fallou Thorpe,Gambia,12219.0,Right hand Bat,Right arm Medium,
e85bb4b3,492687,,Fanyan Majeed Mughal,Malta,6119.0,,,
6ebf4d4e,1046635,,Faran Afzal,Spain,1599.0,Right hand Bat,Right arm Medium,
23667d99,932433,,Fardeen Hasan Ony,Bangladesh,10192.0,Left hand Bat,,
67b7bad4,568136,,Fareed Ahmad Malik,Afghanistan,8987.0,Left hand Bat,Left arm Fast medium,Bowler
534c3dbe,387089,,Fareedoon Bhatti,Norway,,,,
92d6dae7,941779,,Fareeha Mehmood,Pakistan,8815.0,Left hand Bat,,
6e96c956,486995,,Fargana Hoque Pinky,Bangladesh,8478.0,Right hand Bat,,Top order Batter
dce2019b,44410,,Farhaan Behardien,South Africa,5029.0,Right hand Bat,Right arm Fast medium,Batting Allrounder
e59121b4,806991,,Farhaan Sayanvala,South Africa,10050.0,Right hand Bat,Right arm Offbreak,
7f9bd93c,55895,,Farhad Hossain,Bangladesh,6249.0,Right hand Bat,Right arm Offbreak,
4948a447,55894,,Farhad Reza,Bangladesh,6010.0,Right hand Bat,Right arm Fast medium,Allrounder
26f1d66c,1318270,Farhan Ahmed,Farhan Ahmed,England,13931.0,Right-hand bat,Right-arm offbreak,
927694f7,950311,,Farhan Ahmed,United Arab Emirates,6878.0,Right hand Bat,Slow Left arm Orthodox,Bowler
617040e4,1460534,Farhan Khan,Farhan Khan,United Arab Emirates,12533.0,Right-hand bat,Right-arm fast,
ba1ae245,520119,,Farhat Mahmood,Spain,,,,
36f7682b,1196337,,Farial Zia Safdar,Norway,10938.0,,,
142d57ca,455459,,Farid Khan Dalwai,Kuwait,-3950.0,,,
7b51bfa4,1195124,,Fariha Islam Trisna,Bangladesh,11943.0,Right hand Bat,Left arm Medium,Bowler
129cde2e,1316847,Farima Safi,Farima Safi,Norway,10938.0,Right-hand bat,Right-arm medium,
3f607519,976429,Farmanullah,Farmanullah Safi,Afghanistan,11395.0,Left-hand bat,Right-arm medium-fast,
6529ee42,28624,,Farokh Maneksha Engineer,India,-11633.0,Right hand Bat,Legbreak,Wicketkeeper Batter
bada879d,809903,,Farooq Ali Khan,Pakistan,,,,
16c619e6,40089,,Farooq Hamid,Pakistan,-9070.0,Right hand Bat,Right arm Fast medium,
c1d0caa5,791967,,Farooq Khan,Afghanistan,6698.0,,,
e0d26803,40090,,Farrukh Zaman,Pakistan,-5022.0,Right hand Bat,Slow Left arm Orthodox,
a82e0db7,493760,Farruque Nhaduate,Farruque Francisco Zaqueu Nhaduate,Mozambique,12079.0,Right-hand bat,,
5eb5f773,793405,,Farukh Siddiqi,United Arab Emirates,,,,
28f79023,402206,,Faruq Hakimin,Malaysia,7909.0,Right hand Bat,Slow Left arm Orthodox,
ffbbf432,1153809,,Faseeh Choudary,Sweden,11740.0,Right hand Bat,,
1ef9efc3,1172357,,Fate Fyneface,Nigeria,8680.0,Left hand Bat,Left arm Medium,
1d48795b,1260239,,Fateh Singh,England,12528.0,Left hand Bat,Slow Left arm Orthodox,
e98606a2,1420171,Fathimath Anaal,Fathimath Anaal Mohammed,Maldives,13008.0,Right-hand bat,Right-arm medium-fast,
cbb7cfa5,779603,,Fathinah Nusrah Yusra Binti Mohammad Nasri,Malaysia,6692.0,,,
ba05b211,1407955,Fatima Amir,Fatima Amir,Hong Kong,14462.0,Right-hand bat,Right-arm medium,
1745c7d4,1158409,,Fatima Guirrugo,Mozambique,9986.0,Right hand Bat,Right arm Offbreak,
ea9c54de,1144886,,Fatima Sana,Pakistan,11634.0,Right hand Bat,Right arm Medium,Bowling Allrounder
cd4845e9,1394095,Fatima Zahra,Fatima Zahra,Sweden,13285.0,Right-hand bat,Right-arm medium,
9b819b10,1158431,,Fatmata Parkinson,Sierra Leone,10835.0,Right hand Bat,Right arm Medium,
1dac0c4a,1365291,Fatu Conteh,Fatu Conteh,Sierra Leone,13605.0,Right-hand bat,Right-arm offbreak,
9be80ea0,1276669,,Fatu Pessima,Sierra Leone,12143.0,Right hand Bat,Right arm Medium fast,
1c726c76,1119581,,Fatuma Omari Kibasu,Tanzania,7254.0,Right hand Bat,Right arm Offbreak,
d3893060,1286497,,Faustin Junior Mpegna,Cameroon,7460.0,Right hand Bat,Right arm Medium fast,
292d11ee,1172330,,Favour Eseigbe,Nigeria,11800.0,Right hand Bat,Legbreak,Wicketkeeper
22ae3041,240609,,Fawad Ahmed,Australia,4418.0,Right hand Bat,Legbreak Googly,Bowler
61f05b05,40250,,Fawad Alam,Pakistan,5759.0,Left hand Bat,Slow Left arm Orthodox,Top order Batter
373954ca,1283177,,Fayaz Khan Nasseri,Germany,9935.0,Right hand Bat,Right arm Medium,
67fedcb4,1233058,,Fayaz Mohammad,Bulgaria,2188.0,Right hand Bat,Right arm Medium fast,
41f534cd,939263,,Faye Tunnicliffe,South Africa,10569.0,Right hand Bat,,Wicketkeeper Batter
5a6bb1c7,40170,,Fayyaz Ahmed,United Arab Emirates,4879.0,Left hand Bat,Slow Left arm Orthodox,Allrounder
de654341,40092,,Fazal Mahmood,Pakistan,-15658.0,Right hand Bat,Right arm Fast medium,Bowler
0dd86d5f,533949,,Fazal Rahman Rahmani,Afghanistan,7496.0,Right hand Bat,Right arm Medium,
0f2bcbe3,776735,,Fazal Rahman Zazai,Afghanistan,8262.0,Right hand Bat,Right arm Offbreak,
e9c7f0d0,974175,,Fazalhaq Farooqi,Afghanistan,11222.0,Right hand Bat,Left arm Fast medium,Bowler
4551ed03,1451384,Fazil Muhammad,Fazil Muhammad,South Korea,7741.0,Right-hand bat,Legbreak,
d18b7f34,492681,,Fazil Rahman Sulthankhil,Malta,9862.0,Right hand Bat,Right arm Medium,
514a0408,1136215,,Fazil Rashid,India,9841.0,Right hand Bat,,
905181c0,40094,,Fazl-e-Akbar Durrani,Pakistan,3945.0,Right hand Bat,Right arm Fast medium,
b4bef2ed,55893,,Fazle Mahmud Rabbi,Bangladesh,6572.0,Left hand Bat,Slow Left arm Orthodox,Allrounder
31ea5c8c,1182767,,Feala Laki Vaelua Pula,Samoa,9027.0,Right hand Bat,Right arm Medium,
849b2fc1,1034907,,Feala Laki Vaelua Pula,Samoa,9027.0,Right hand Bat,Right arm Medium,
6a405883,1395408,Febbe Malefula,Febbe Malefula,Malawi,13282.0,Right-hand bat,,
2d42b539,530153,,Felicia Walters,West Indies,8040.0,Right hand Bat,Right arm Slow medium,
b91efad5,441858,,Felicity Carol Leydon-Davis,New Zealand,8938.0,Right hand Bat,Right arm Medium,
7395de23,656361,,Felix Auguiste,West Indies,4635.0,,,
2d209101,955103,,Felix Bernado Alemao,India,9331.0,Right hand Bat,Right arm Medium,Bowler
2ef64bd1,959763,,Felix Jack Monk Murray,New Zealand,10528.0,Left hand Bat,Slow Left arm Orthodox,Bowler
819ae1ad,862065,,Felix Spencer Organ,England,10744.0,Right hand Bat,Right arm Offbreak,Opening Batter
242f4ef1,934554,,Feng Yu,China,10608.0,Right hand Bat,Right arm Fast medium,
72a025a0,779379,,Fengfeng Song,China,10453.0,,,
a7ed8026,1392240,Fenna Vermeire,Fenna Vermeire,Netherlands,12555.0,Right-hand bat,,
87349565,10612,,Ferdinand Eugene Burzler,England,4694.0,Right hand Bat,Right arm Medium,
3c8faed4,1167320,,Ferdinando Banunaek,Indonesia,11620.0,Right hand Bat,Right arm Medium,
ae380321,1333974,,Fereti Suluoto,Samoa,8801.0,Right hand Bat,,
69c2944f,1202104,Fergus Lellman,Fergus Fraser Lellman,New Zealand,11519.0,Right-hand bat,Right-arm medium-fast,
39d608d4,1304286,,Fergus O'Neill,Australia,,,,
f277f531,549288,,Ferisco Devon Adams,South Africa,7132.0,Right hand Bat,Right arm Fast medium,Bowling Allrounder
2edfa6a8,1326686,Fernanda Arlinda Zavala,Fernanda Arlinda Zavala,Mozambique,12897.0,Right-hand bat,,
02d55e76,28788,,Feroze Ghayas,India,1218.0,Right hand Bat,Right arm Fast medium,
4f034a50,866505,,Feroze Isa Nazir Khushi,England,10765.0,Right hand Bat,Right arm Offbreak,Middle order Batter
1530ae9d,1158429,,Festina Bangur,Sierra Leone,10933.0,,,
de6b3760,1302781,,Festus Benn,Bahamas,4616.0,Right hand Bat,Right arm Offbreak,
aaf124ab,747909,,Fiaz Ahmad,Kuwait,5907.0,Right hand Bat,Right arm Medium,
df1f2f29,1143528,,Fiaz Ahmed,Bahrain,6562.0,Right hand Bat,,
0f85e75c,303889,,Fida Hussain,Italy,6735.0,Right hand Bat,Right arm Medium,
a7c226e1,51782,,Fidel Henderson Edwards,West Indies,4419.0,Right hand Bat,Right arm Fast,Bowler
789703db,342503,,Fidel Jaary,United Arab Emirates,-2229.0,,,
2a6f2b3d,402137,,Fikri Makram Wan Rosdi,Malaysia,8580.0,Right hand Bat,Right arm Offbreak,
3b52d247,1163158,,Filipe Antonio Cossa,Mozambique,8917.0,Right hand Bat,Right arm Medium,
631bfb83,222838,,Filipe Dominic Telo,South Africa,5906.0,Right hand Bat,Right arm Medium,
6b412d9e,1446888,Filippa Molsgaard,Filippa Molsgaard,Denmark,11465.0,Right-hand bat,,
1e0d4dcb,1182629,,Finlay Joseph Bean,England,11793.0,Left hand Bat,,
ac4c18ed,1336586,Finley Hill,Finley James Hill,England,13320.0,Right-hand bat,Right-arm medium,
99e4ef36,1375483,,Finn Harry Catherwood,Ireland,12457.0,Right hand Bat,Left arm Medium fast,
bf74b130,959759,,Finnley Hugh Allen,New Zealand,10703.0,Right hand Bat,,Top order Batter
b6bc4d31,1344433,,Finnola Martin,Isle of Man,11664.0,Right hand Bat,Right arm Medium fast,
c021553e,232727,,Fintan Patrick McAllister,Ireland,6248.0,Left hand Bat,,
625370f4,1264424,,Finty M Trussler,England,12180.0,Right hand Bat,Right arm Offbreak,
4e02c25a,55206,,Fiona Elaine Urquhart,Scotland,6440.0,Right hand Bat,Right arm Fast medium,
0313fec0,1232022,,Fiona Richards,England,462.0,,,
